SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;CENSUS_COD;STATE;DISTRICT;SUB_DIST;TOWN_VILL;WARD;EB;LEVEL;NAME_1;TRU;No_HH;TOT_P;TOT_M;TOT_F;P_06;M_06;F_06;P_SC;M_SC;F_SC;P_ST;M_ST;F_ST;P_LIT;M_LIT;F_LIT;P_ILL;M_ILL;F_ILL;TOT_WORK_P;TOT_WORK_M;TOT_WORK_F;MAINWORK_P;MAINWORK_M;MAINWORK_F;MAIN_CL_P;MAIN_CL_M;MAIN_CL_F;MAIN_AL_P;MAIN_AL_M;MAIN_AL_F;MAIN_HH_P;MAIN_HH_M;MAIN_HH_F;MAIN_OT_P;MAIN_OT_M;MAIN_OT_F;MARGWORK_P;MARGWORK_M;MARGWORK_F;MARG_CL_P;MARG_CL_M;MARG_CL_F;MARG_AL_P;MARG_AL_M;MARG_AL_F;MARG_HH_P;MARG_HH_M;MARG_HH_F;MARG_OT_P;MARG_OT_M;MARG_OT_F;NON_WORK_P;NON_WORK_M;NON_WORK_F;ST_CODE;DIST_CODE;THSIL_CODE;BLOCK_CODE;V_CT_CODE;VILL_NAME;AREA;T_HH;T_P;T_M;T_F;SC_P;SC_M;SC_F;ST_P;ST_M;ST_F;EDU_FAC;P_SCH;RANG_P_SCH;M_SCH;RANG_M_SCH;S_SCH;S_S_SCH;COLLEGE;RANG_COLL;IND_SCH;TR_SCH;ADLT_LT_CT;OTH_SCH;MEDI_FAC;ALL_HOSP;RANG_ALL;AYU_HOSP;UN_HOSP;HOM_HOSP;ALL_DISP;AYU_DISP;UN_DISP;HOM_DISP;MCW_CNTR;RANG_MCW;M_HOME;CWC;H_CNTR;PH_CNTR;RANG_PHC;PHS_CNT;FWC_CNTR;TB_CLN;N_HOME;RMP;SMP;CHW;OTH_CNTR;DRNK_WAT_F;RANG_WAT_F;TAP;WELL;TANK;TUBEWELL;HANDPUMP;RIVER;CANAL;LAKE;SPRING;OTHER;SOU_SUMM;RANG_SS;SS_CODE;P_T_FAC;POST_OFF;RANG_PO;TELE_OFF;POST_TELE;PHONE;RANG_PHONE;COMM_FAC;BS_FAC;RANG_BS;RS_FAC;RANG_RS;NW_FAC;RANG_NW;BANK_FAC;COMM_BANK;RANG_COMM;COOP_BANK;RANG_COOP;CRSOC_FAC;AC_SOC;RANG_ACS;NAC_SOC;RANG_NAC;OTHER_SOC;RANG_OTH;RC_FAC;C_V_HALL;RANG_CV;SP_CL_FAC;RANG_SPCL;ST_AU_FAC;RANG_STAU;APP_PR;APP_MR;APP_FP;APP_NAVRIV;APP_NAVCAN;APP_NW;NEAR_TOWN;DIST_TOWN;POWER_SUPL;POWER_DOM;POWER_AGR;POWER_OTH;POWER_ALL;PAP_MAG;NEWS_PAP;MAGAZINE;A_INCEXP;TOT_INC;TOT_EXP;MAN_COMM1;MAN_COMM2;MAN_COMM3;LAND_FORES;CANAL_GOVT;CANAL_PVT;WELL_WO_EL;WELL_W_EL;TW_WO_EL;TW_W_EL;TANK_IRR;RIVER_IRR;LAKE_IRR;W_FALL;OTH_IRR;TOT_IRR;UN_IRR;CULT_WASTE;AREA_NA_CU;Field208;Field209;Field210;Field211
14;07;0002;00168200;1407000200168200;Makeng Chonglou;259622;259622;1407000200170000.0;14;7;2;168200;0;0;VILLAGE;MaKeng Chonglou;Rural;86;505;265;240;57;27;30;0;0;0;15;8;7;264;158;106;241;107;134;245;126;119;129;94;35;118;87;31;3;1;2;0;0;0;8;6;2;116;32;84;107;31;76;9;1;8;0;0;0;0;0;0;260;139;121;14;7;2;2;168200;MAKENG CHONGLOU;281.9;86;505;265;240;0;0;0;15;8;7;1;1;0;1;0;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;R;0;TK;2;0;2;0;0;0;2;2;0;2;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;2;0;2;0;3;0;1;1;0;0;0;Imphal;21;1;1;0;0;0;2;;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00168100;1407000200168100;Matakhong;259628;259628;1407000200170000.0;14;7;2;168100;0;0;VILLAGE;Matakhong;Rural;32;204;109;95;24;7;17;0;0;0;0;0;0;97;67;30;107;42;65;104;59;45;62;57;5;55;55;0;4;1;3;1;0;1;2;1;1;42;2;40;1;1;0;11;1;10;14;0;14;16;0;16;100;50;50;14;7;2;2;168100;MATAKHONG;93.39;32;204;109;95;0;0;0;0;0;0;1;1;0;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;R;0;TK;2;0;2;0;0;0;2;2;0;2;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;2;0;2;0;3;0;1;1;0;0;0;Imphal;20;1;1;0;0;0;2;;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00168300;1407000200168300;Makeng Ngunlou;259629;259629;1407000200170000.0;14;7;2;168300;0;0;VILLAGE;Makeng Ngunlou;Rural;73;489;245;244;58;26;32;0;0;0;0;0;0;282;165;117;207;80;127;194;112;82;126;91;35;78;59;19;14;8;6;5;4;1;29;20;9;68;21;47;46;12;34;0;0;0;16;4;12;6;5;1;295;133;162;14;7;2;2;168300;MAKENG NGUNLOU;0.0;73;489;245;244;0;0;0;0;0;0;1;1;0;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;R;0;TK;2;0;2;0;0;0;2;2;0;2;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;2;0;2;0;3;0;1;1;0;0;0;Imphal;22;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00168000;1407000200168000;Khongjil Khongjal;259630;259630;1407000200170000.0;14;7;2;168000;0;0;VILLAGE;Khongjil Khongjal;Rural;34;230;119;111;40;20;20;0;0;0;0;0;0;93;49;44;137;70;67;68;50;18;45;44;1;41;40;1;0;0;0;0;0;0;4;4;0;23;6;17;3;3;0;0;0;0;16;0;16;4;3;1;162;69;93;14;7;2;2;168000;KHONGJIL KHONGJAL;236.54;34;230;119;111;0;0;0;0;0;0;2;0;1;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;TW;0;R;2;0;1;0;0;0;1;2;0;1;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;1;0;1;0;3;0;1;1;0;0;0;Imphal;18;1;1;0;0;0;2;;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00168700;1407000200168700;Sadu Koireng;259633;259633;1407000200170000.0;14;7;2;168700;0;0;VILLAGE;Sadu Koireng;Rural;82;474;251;223;79;49;30;0;0;0;0;0;0;213;142;71;261;109;152;330;164;166;226;121;105;215;111;104;0;0;0;0;0;0;11;10;1;104;43;61;100;42;58;1;0;1;2;1;1;1;0;1;144;87;57;14;7;2;2;168700;SADU KOIRENG;0.0;82;474;251;223;0;0;0;0;0;0;1;1;0;0;2;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;S;0;R;2;0;1;0;0;0;2;2;0;1;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;2;2;0;1;0;1;0;3;0;1;1;0;0;0;Imphal;20;1;1;0;0;0;2;;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00168500;1407000200168500;Thangal Surung;259634;259634;1407000200170000.0;14;7;2;168500;0;0;VILLAGE;Thangal Surung;Rural;56;340;169;171;54;32;22;0;0;0;0;0;0;148;83;65;192;86;106;150;84;66;119;76;43;86;58;28;3;2;1;16;3;13;14;13;1;31;8;23;7;2;5;3;0;3;5;0;5;16;6;10;190;85;105;14;7;2;2;168500;THANGAL SURUNG;353.35;56;340;169;171;0;0;0;0;0;0;1;1;0;1;0;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;C;0;R;2;0;2;0;0;0;3;2;0;1;0;3;0;3;2;0;3;0;3;1;0;3;0;3;1;0;2;0;3;0;3;0;3;0;1;1;0;0;0;Imphal;30;1;1;0;0;0;2;;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00168600;1407000200168600;Nurathel;259638;259638;1407000200170000.0;14;7;2;168600;0;0;;NURATHEL;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;7;2;2;168600;NURATHEL;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00168900;1407000200168900;Sadu Longa Koireng;259639;259639;1407000200170000.0;14;7;2;168900;0;0;VILLAGE;Sadu Longa Koireng;Rural;31;169;83;86;32;19;13;0;0;0;0;0;0;86;43;43;83;40;43;67;33;34;67;33;34;61;33;28;0;0;0;3;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;50;52;14;7;2;2;168900;SADU LONGA KOIRENG;267.67;31;169;83;86;0;0;0;0;0;0;1;1;0;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;HP;0;TK;2;0;2;0;0;0;3;2;0;1;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;1;0;1;1;0;0;3;0;1;1;0;0;0;Imphal;17;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00168800;1407000200168800;Purum Khunou;259640;259640;1407000200170000.0;14;7;2;168800;0;0;VILLAGE;Purum Khunou;Rural;32;175;91;84;22;13;9;0;0;0;0;0;0;101;63;38;74;28;46;100;62;38;36;36;0;28;28;0;0;0;0;2;2;0;6;6;0;64;26;38;44;24;20;19;1;18;1;1;0;0;0;0;75;29;46;14;7;2;2;168800;PURUM KHUNOU;107.89;32;175;91;84;0;0;0;0;0;0;1;1;0;0;2;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;HP;0;R;2;0;2;0;0;0;3;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;2;0;2;0;3;0;1;1;0;0;0;Imphal;22;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00150700;1406000100150700;Kanglatongbi;259641;259641;1406000100150000.0;14;6;1;150700;0;0;VILLAGE;Kanglatongbi;Rural;697;4326;2193;2133;590;293;297;16;7;9;282;155;127;2928;1650;1278;1398;543;855;1731;1026;705;1130;849;281;386;311;75;68;41;27;20;7;13;656;490;166;601;177;424;121;41;80;150;41;109;90;10;80;240;85;155;2595;1167;1428;14;6;1;1;150700;KANGLATONGBI;1201.58;697;4326;2193;2133;16;7;9;282;155;127;1;7;0;5;0;4;0;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;W;0;R;1;0;1;0;0;10;0;1;1;0;0;3;0;3;2;0;1;0;1;2;0;3;0;3;0;3;1;1;0;1;0;0;3;1;1;1;0;0;0;Sekmai;3;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00169000;1407000200169000;Purum Likli(Leitanpokpi);259642;259642;1407000200170000.0;14;7;2;169000;0;0;VILLAGE;Purum Likli(Leitanpokpi);Rural;161;995;488;507;152;67;85;0;0;0;0;0;0;514;292;222;481;196;285;754;369;385;394;245;149;282;149;133;15;10;5;2;0;2;95;86;9;360;124;236;327;110;217;30;14;16;1;0;1;2;0;2;241;119;122;14;7;2;2;169000;PURUM LIKLI(LEITANPOKPI);298.05;161;995;488;507;0;0;0;0;0;0;1;1;0;1;0;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;R;0;R;2;0;1;0;0;0;3;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;1;0;3;1;0;0;3;0;1;1;0;0;0;Imphal;25;2;0;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00169100;1407000200169100;Pukhao Naharup;259643;259643;1407000200170000.0;14;7;2;169100;0;0;VILLAGE;Pukhao Naharup;Rural;262;1271;667;604;206;114;92;0;0;0;0;0;0;702;438;264;569;229;340;785;412;373;350;260;90;276;194;82;24;23;1;9;7;2;41;36;5;435;152;283;284;98;186;138;47;91;8;4;4;5;3;2;486;255;231;14;7;2;2;169100;PUKHAO NAHARUP;391.67;262;1271;667;604;0;0;0;0;0;0;1;1;0;0;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;R;0;TK;2;0;2;0;0;0;3;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;1;0;1;1;0;0;3;0;1;1;0;0;0;Imphal;25;1;1;0;0;0;2;;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00169200;1407000200169200;Pukhao Ahallup;259646;259646;1407000200170000.0;14;7;2;169200;0;0;VILLAGE;Pukhao Ahallup;Rural;87;389;206;183;44;25;19;0;0;0;0;0;0;242;148;94;147;58;89;308;158;150;89;80;9;3;1;2;0;0;0;0;0;0;86;79;7;219;78;141;218;78;140;1;0;1;0;0;0;0;0;0;81;48;33;14;7;2;2;169200;PUKHAO AHALLUP;150.0;87;389;206;183;0;0;0;0;0;0;1;1;0;1;0;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;R;0;R;1;1;0;0;0;0;3;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;1;0;1;0;3;0;1;1;0;0;0;Imphal;17;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;40604000;1406000140604000;Sekmai Nagar;259647;259647;1406000140600000.0;14;6;1;40604000;0;0;TOWN;Sekmai Bazar (NP);Urban;810;4314;2132;2182;638;315;323;2867;1392;1475;21;10;11;2737;1495;1242;1577;637;940;1943;1042;901;1438;916;522;178;166;12;43;31;12;297;56;241;920;663;257;505;126;379;32;31;1;44;20;24;246;35;211;183;40;143;2371;1090;1281;0;0;0;0;0;;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00150800;1406000100150800;Sekmai(Part);259648;259648;1406000100150000.0;14;6;1;150800;0;0;VILLAGE;Sekmai(Part);Rural;649;3442;1789;1653;493;275;218;1313;662;651;291;142;149;2423;1370;1053;1019;419;600;1456;843;613;1009;763;246;329;303;26;109;86;23;125;30;95;446;344;102;447;80;367;89;19;70;82;39;43;218;4;214;58;18;40;1986;946;1040;14;6;1;1;150800;SEKMAI(PART);1353.92;649;3442;1789;1653;1313;662;651;291;142;149;1;7;0;3;0;1;0;0;2;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;W;0;R;1;1;0;0;0;4;0;1;1;0;0;3;0;3;2;0;1;0;3;2;0;3;0;3;0;3;1;1;0;2;0;0;3;1;1;1;0;0;0;Sekmai np;0;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00169300;1407000200169300;Pukhao Khabam;259649;259649;1407000200170000.0;14;7;2;169300;0;0;VILLAGE;Pukhao Khabam;Rural;80;446;225;221;85;46;39;0;0;0;0;0;0;218;130;88;228;95;133;249;121;128;31;29;2;11;11;0;8;7;1;0;0;0;12;11;1;218;92;126;30;22;8;72;57;15;61;3;58;55;10;45;197;104;93;14;7;2;2;169300;PUKHAO KHABAM;70.96;80;446;225;221;0;0;0;0;0;0;1;2;0;0;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;R;0;R;2;0;2;0;0;0;3;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;1;0;1;0;3;1;1;1;0;0;0;Imphal;15;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00169900;1407000200169900;Khongbal Tangkhul;259650;259650;1407000200170000.0;14;7;2;169900;0;0;VILLAGE;Khongbal Tangkhul;Rural;43;211;107;104;33;15;18;0;0;0;211;107;104;139;75;64;72;32;40;92;52;40;71;45;26;50;29;21;2;1;1;1;1;0;18;14;4;21;7;14;16;3;13;3;2;1;0;0;0;2;2;0;119;55;64;14;7;2;2;169900;KHONGBAL TANGKHUL;228.17;43;211;107;104;0;0;0;211;107;104;1;1;0;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;R;0;R;1;1;0;0;0;0;3;2;0;1;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;2;0;2;0;3;0;1;1;0;0;0;Imphal;18;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00169400;1407000200169400;Pukhao Laipham;259651;259651;1407000200170000.0;14;7;2;169400;0;0;VILLAGE;Pukhao Laipham;Rural;96;499;249;250;76;42;34;0;0;0;0;0;0;297;170;127;202;79;123;273;136;137;140;115;25;5;3;2;122;102;20;0;0;0;13;10;3;133;21;112;14;3;11;88;13;75;15;3;12;16;2;14;226;113;113;14;7;2;2;169400;PUKHAO LAIPHAM;75.87;96;499;249;250;0;0;0;0;0;0;1;2;0;0;2;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;HP;0;TK;2;0;2;0;0;0;3;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;1;0;1;1;0;0;3;0;1;1;0;0;0;Imphal;17;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00169600;1407000200169600;Khewa Company;259652;259652;1407000200170000.0;14;7;2;169600;0;0;VILLAGE;Khewa Company;Rural;137;711;336;375;133;62;71;0;0;0;0;0;0;439;232;207;272;104;168;557;269;288;366;180;186;54;27;27;192;105;87;44;2;42;76;46;30;191;89;102;25;14;11;118;62;56;37;6;31;11;7;4;154;67;87;14;7;2;2;169600;KHEWA COMPANY;162.35;137;711;336;375;0;0;0;0;0;0;1;1;0;0;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;R;0;R;2;0;1;0;0;0;2;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;1;0;1;1;0;0;3;1;1;1;0;0;0;Imphal;17;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00169800;1407000200169800;Uyumpok;259653;259653;1407000200170000.0;14;7;2;169800;0;0;VILLAGE;Uyumpok;Rural;434;2366;1207;1159;392;213;179;0;0;0;0;0;0;1447;825;622;919;382;537;1299;706;593;626;427;199;243;233;10;139;78;61;51;13;38;193;103;90;673;279;394;183;112;71;414;153;261;41;3;38;35;11;24;1067;501;566;14;7;2;2;169800;UYUMPOK;542.24;434;2366;1207;1159;0;0;0;0;0;0;1;2;0;1;0;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;R;0;TK;1;1;0;0;0;0;3;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;1;0;1;1;0;0;3;0;1;1;0;0;0;Imphal;20;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00151500;1406000100151500;Tingri;259654;259654;1406000100150000.0;14;6;1;151500;0;0;VILLAGE;Tingri;Rural;190;947;477;470;129;64;65;0;0;0;262;133;129;490;294;196;457;183;274;604;326;278;423;281;142;344;233;111;14;8;6;26;8;18;39;32;7;181;45;136;95;31;64;32;8;24;23;2;21;31;4;27;343;151;192;14;6;1;1;151500;TINGRI;401.34;190;947;477;470;0;0;0;262;133;129;1;1;0;0;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;W;0;TK;2;0;2;0;0;0;2;2;0;1;0;3;0;3;2;0;1;0;3;2;0;3;0;3;0;3;1;0;1;1;0;0;3;1;1;0;0;0;0;Imphal;14;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00174100;1407000200174100;Laikot;259655;259655;1407000200170000.0;14;7;2;174100;0;0;VILLAGE;Laikot;Rural;570;3456;1701;1755;571;277;294;0;0;0;396;192;204;1891;1079;812;1565;622;943;1477;817;660;774;613;161;484;405;79;109;63;46;28;15;13;153;130;23;703;204;499;61;42;19;358;149;209;227;3;224;57;10;47;1979;884;1095;14;7;2;2;174100;LAIKOT;1254.16;570;3456;1701;1755;0;0;0;396;192;204;1;1;0;1;0;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;TK;0;T;2;0;3;0;0;0;3;2;0;1;0;3;0;3;2;0;3;0;3;2;0;2;0;3;0;3;1;0;2;1;0;0;3;1;0;1;0;0;0;Lamlai;4;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00170600;1407000200170600;Sinam;259656;259656;1407000200170000.0;14;7;2;170600;0;0;VILLAGE;Sinam;Rural;142;673;328;345;103;46;57;0;0;0;0;0;0;244;135;109;429;193;236;392;207;185;295;185;110;186;126;60;62;30;32;10;1;9;37;28;9;97;22;75;62;19;43;29;3;26;5;0;5;1;0;1;281;121;160;14;7;2;2;170600;SINAM;540.48;142;673;328;345;0;0;0;0;0;0;1;1;0;0;1;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;HP;0;TK;2;0;2;0;0;0;3;2;0;1;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;1;0;3;0;3;1;1;1;0;0;0;Imphal;15;1;1;0;0;0;1;N;M;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;07;0002;00169500;1407000200169500;Sagolmang;259657;259657;1407000200170000.0;14;7;2;169500;0;0;VILLAGE;Sagolmang;Rural;118;649;326;323;119;65;54;0;0;0;0;0;0;380;208;172;269;118;151;337;171;166;204;118;86;21;13;8;82;46;36;45;17;28;56;42;14;133;53;80;3;1;2;99;49;50;25;1;24;6;2;4;312;155;157;14;7;2;2;169500;SAGOLMANG;179.28;118;649;326;323;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;R;0;T;1;1;0;0;0;0;3;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;1;1;0;1;0;0;3;1;1;1;0;0;0;Imphal;18;1;1;0;0;0;1;N;;2;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;06;0001;00150900;1406000100150900;Keingam;259658;259658;1406000100150000.0;14;6;1;150900;0;0;;KEINGAM;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;1;1;150900;KEINGAM;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
