SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;CENSUS_COD;STATE;DISTRICT;SUB_DIST;TOWN_VILL;WARD;EB;LEVEL;NAME_1;TRU;No_HH;TOT_P;TOT_M;TOT_F;P_06;M_06;F_06;P_SC;M_SC;F_SC;P_ST;M_ST;F_ST;P_LIT;M_LIT;F_LIT;P_ILL;M_ILL;F_ILL;TOT_WORK_P;TOT_WORK_M;TOT_WORK_F;MAINWORK_P;MAINWORK_M;MAINWORK_F;MAIN_CL_P;MAIN_CL_M;MAIN_CL_F;MAIN_AL_P;MAIN_AL_M;MAIN_AL_F;MAIN_HH_P;MAIN_HH_M;MAIN_HH_F;MAIN_OT_P;MAIN_OT_M;MAIN_OT_F;MARGWORK_P;MARGWORK_M;MARGWORK_F;MARG_CL_P;MARG_CL_M;MARG_CL_F;MARG_AL_P;MARG_AL_M;MARG_AL_F;MARG_HH_P;MARG_HH_M;MARG_HH_F;MARG_OT_P;MARG_OT_M;MARG_OT_F;NON_WORK_P;NON_WORK_M;NON_WORK_F;ST_CODE;DIST_CODE;THSIL_CODE;BLOCK_CODE;V_CT_CODE;VILL_NAME;AREA;T_HH;T_P;T_M;T_F;SC_P;SC_M;SC_F;ST_P;ST_M;ST_F;EDU_FAC;P_SCH;RANG_P_SCH;M_SCH;RANG_M_SCH;S_SCH;S_S_SCH;COLLEGE;RANG_COLL;IND_SCH;TR_SCH;ADLT_LT_CT;OTH_SCH;MEDI_FAC;ALL_HOSP;RANG_ALL;AYU_HOSP;UN_HOSP;HOM_HOSP;ALL_DISP;AYU_DISP;UN_DISP;HOM_DISP;MCW_CNTR;RANG_MCW;M_HOME;CWC;H_CNTR;PH_CNTR;RANG_PHC;PHS_CNT;FWC_CNTR;TB_CLN;N_HOME;RMP;SMP;CHW;OTH_CNTR;DRNK_WAT_F;RANG_WAT_F;TAP;WELL;TANK;TUBEWELL;HANDPUMP;RIVER;CANAL;LAKE;SPRING;OTHER;SOU_SUMM;RANG_SS;SS_CODE;P_T_FAC;POST_OFF;RANG_PO;TELE_OFF;POST_TELE;PHONE;RANG_PHONE;COMM_FAC;BS_FAC;RANG_BS;RS_FAC;RANG_RS;NW_FAC;RANG_NW;BANK_FAC;COMM_BANK;RANG_COMM;COOP_BANK;RANG_COOP;CRSOC_FAC;AC_SOC;RANG_ACS;NAC_SOC;RANG_NAC;OTHER_SOC;RANG_OTH;RC_FAC;C_V_HALL;RANG_CV;SP_CL_FAC;RANG_SPCL;ST_AU_FAC;RANG_STAU;APP_PR;APP_MR;APP_FP;APP_NAVRIV;APP_NAVCAN;APP_NW;NEAR_TOWN;DIST_TOWN;POWER_SUPL;POWER_DOM;POWER_AGR;POWER_OTH;POWER_ALL;PAP_MAG;NEWS_PAP;MAGAZINE;A_INCEXP;TOT_INC;TOT_EXP;MAN_COMM1;MAN_COMM2;MAN_COMM3;LAND_FORES;CANAL_GOVT;CANAL_PVT;WELL_WO_EL;WELL_W_EL;TW_WO_EL;TW_W_EL;TANK_IRR;RIVER_IRR;LAKE_IRR;W_FALL;OTH_IRR;TOT_IRR;UN_IRR;CULT_WASTE;AREA_NA_CU
30;02;0004;00034600;3002000400034600;Curpem;608010;3002000000000000.0;30;2;4;34600;0;0;VILLAGE;Curpem;Rural;180;755;391;364;81;40;41;5;2;3;0;0;0;475;293;182;280;98;182;453;242;211;130;106;24;21;21;0;1;1;0;10;9;1;98;75;23;323;136;187;6;2;4;217;110;107;43;4;39;57;20;37;302;149;153;30;2;4;4;34600;Curpem;1053;180;755;391;364;5;2;3;0;0;0;1;2;0;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;1;2;2;2;1;2;2;1;2;T;0;;2;0;3;0;0;0;3;1;1;0;2;3;2;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;3;0;2;0;3;1;1;1;2;2;2;SANGUEM;30;1;0;0;0;1;1;N;M;2;0;0;;;;560.98;0.0;0;0.0;0.0;0.0;0;0;0.0;0.0;0;18.19;18.19;283.32;118.61;72.21
30;02;0003;00028300;3002000300028300;Quitol;608011;3002000000000000.0;30;2;3;28300;0;0;VILLAGE;Quitol;Rural;312;1393;694;699;134;66;68;0;0;0;0;0;0;951;531;420;442;163;279;575;378;197;359;262;97;26;15;11;19;12;7;6;6;0;308;229;79;216;116;100;6;5;1;12;7;5;5;3;2;193;101;92;818;316;502;30;2;3;3;28300;Quitol;739;312;1393;694;699;0;0;0;0;0;0;1;2;0;1;0;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;1;1;0;0;0;0;0;0;1;0;1;1;2;2;2;2;2;2;2;2;T;0;;1;2;0;0;1;0;1;1;1;0;2;3;2;2;2;0;1;0;1;2;0;1;0;3;0;3;2;0;2;0;1;0;3;1;1;1;1;2;2;CUNCOLIM;8;1;0;0;0;1;2;;;2;0;0;COIR;;;0.0;0.0;0;0.0;0.0;0.0;0;0;0.0;0.0;0;2.64;2.64;244.75;227.68;263.69
30;02;0004;00034800;3002000400034800;Sigonem;608012;3002000000000000.0;30;2;4;34800;0;0;;Sigonem;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;4;4;34800;Sigonem;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;;0;0;0;;;;0.0;0.0;0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0
30;02;0003;00028700;3002000300028700;Bendordem;608013;3002000000000000.0;30;2;3;28700;0;0;VILLAGE;Bendordem;Rural;109;575;286;289;64;34;30;0;0;0;0;0;0;354;210;144;221;76;145;260;169;91;148;115;33;69;49;20;3;2;1;0;0;0;76;64;12;112;54;58;84;42;42;19;6;13;0;0;0;9;6;3;315;117;198;30;2;3;3;28700;Bendordem;519;109;575;286;289;0;0;0;0;0;0;1;2;0;1;0;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;2;2;2;2;2;2;1;2;T;0;;2;0;1;0;0;0;1;1;1;0;2;1;2;3;2;0;1;0;1;2;0;2;0;3;0;1;2;0;2;0;1;0;3;1;1;1;2;2;2;CUNCOLIM;6;1;0;0;0;1;2;;;2;0;0;COCONUT OIL;;;26.88;0.0;0;0.0;0.0;0.0;0;0;0.0;0.0;0;1.89;1.89;217.28;248.48;24.42
30;02;0003;00028900;3002000300028900;Maina;608014;3002000000000000.0;30;2;3;28900;0;0;VILLAGE;Maina;Rural;68;297;153;144;16;7;9;0;0;0;0;0;0;206;115;91;91;38;53;171;112;59;171;112;59;51;41;10;92;49;43;0;0;0;28;22;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;41;85;30;2;3;3;28900;Maina;1456;68;297;153;144;0;0;0;0;0;0;1;3;0;1;0;1;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;1;2;2;2;2;2;2;1;2;T;0;;2;0;1;0;0;0;2;1;1;0;2;3;2;3;2;0;3;0;2;2;0;2;0;3;0;3;1;0;3;1;0;0;3;1;1;1;2;2;2;QUEPEM;12;1;1;1;2;2;1;N;;1;94098;75734;COUNTRY LIQUOR;SUGARCANE;COCONUT;443.9;21.03;0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;21.03;276.53;438.72;275.85
30;02;0003;00028500;3002000300028500;Morpila;608015;3002000000000000.0;30;2;3;28500;0;0;VILLAGE;Morpila;Rural;446;2511;1314;1197;311;153;158;0;0;0;0;0;0;1314;771;543;1197;543;654;1251;727;524;968;632;336;649;381;268;161;107;54;11;10;1;147;134;13;283;95;188;143;47;96;111;28;83;4;2;2;25;18;7;1260;587;673;30;2;3;3;28500;Morpila;1433;446;2511;1314;1197;0;0;0;0;0;0;1;3;0;2;0;1;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;1;0;0;1;0;0;0;1;0;1;1;1;2;1;2;2;2;1;2;T;0;;1;1;0;0;0;0;2;1;1;0;2;2;2;3;2;0;2;0;3;2;0;3;0;3;0;2;1;0;3;1;0;0;3;1;1;1;2;2;2;CUNCOLIM;13;1;0;0;0;1;2;;;1;89294;61696;COCONUT;COUNTRY LIQUOR;;306.64;0.0;0;0.0;0.0;0.0;0;0;0.0;0.0;0;14.43;14.43;888.16;128.88;94.64
30;02;0003;00028400;3002000300028400;Naquerim;608016;3002000000000000.0;30;2;3;28400;0;0;VILLAGE;Naquerim;Rural;185;764;369;395;59;30;29;0;0;0;0;0;0;589;294;295;175;75;100;152;128;24;134;114;20;51;49;2;6;6;0;17;14;3;60;45;15;18;14;4;0;0;0;5;4;1;6;4;2;7;6;1;612;241;371;30;2;3;3;28400;Naquerim;1262;185;764;369;395;0;0;0;0;0;0;1;4;0;0;1;0;0;0;3;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;1;2;2;2;1;2;2;1;2;T;0;;1;1;0;0;0;0;1;1;1;0;2;3;2;2;2;0;1;0;1;2;0;1;0;3;0;3;2;0;3;0;3;0;3;1;1;1;2;2;2;CUNCOLIM;13;1;0;0;0;1;2;;;2;0;0;BOXITE;CASHEW NUTS;;0.0;0.0;0;0.0;0.0;0.0;0;0;10.93;0.0;0;4.0;14.93;321.58;491.04;434.82
30;02;0003;00029000;3002000300029000;Cordem;608017;3002000000000000.0;30;2;3;29000;0;0;VILLAGE;Cordem;Rural;312;1723;899;824;256;123;133;41;25;16;0;0;0;837;514;323;886;385;501;837;541;296;495;359;136;323;229;94;48;35;13;4;2;2;120;93;27;342;182;160;133;55;78;152;89;63;0;0;0;57;38;19;886;358;528;30;2;3;3;29000;Cordem;803;312;1723;899;824;41;25;16;0;0;0;1;2;0;0;2;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;1;2;1;2;1;2;2;2;2;T;0;;2;0;2;0;0;0;2;1;1;0;2;2;2;3;2;0;2;0;2;2;0;3;0;3;0;2;2;0;2;0;2;0;3;1;1;1;2;2;2;CUNCOLIM;6;1;0;0;0;1;2;;;2;0;0;FISH MANURE;;;195.35;0.0;0;0.0;0.0;0.0;0;0;12.57;0.0;0;0.0;12.57;530.09;30.91;34.59
30;02;0003;00029700;3002000300029700;Sulcorna;608018;3002000000000000.0;30;2;3;29700;0;0;VILLAGE;Sulcorna;Rural;91;638;302;336;52;24;28;0;0;0;0;0;0;497;245;252;141;57;84;235;119;116;228;117;111;83;40;43;95;41;54;0;0;0;50;36;14;7;2;5;5;1;4;1;0;1;0;0;0;1;1;0;403;183;220;30;2;3;3;29700;Sulcorna;1153;91;638;302;336;0;0;0;0;0;0;1;2;0;1;0;1;0;0;3;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;1;2;2;2;2;2;2;1;2;T;0;;2;0;1;0;0;0;3;1;1;0;2;3;2;3;2;0;2;0;2;2;0;2;0;2;0;3;1;0;3;1;0;0;3;1;1;1;2;2;2;QUEPEM;14;1;0;0;0;1;1;N;M;1;94098;75734;COUNTRY LIQUOR;CASHEW NUTS;;3.88;3.93;0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;3.93;277.24;820.86;47.51
30;02;0003;00029600;3002000300029600;Pirla;608019;3002000000000000.0;30;2;3;29600;0;0;VILLAGE;Pirla;Rural;106;443;239;204;55;29;26;0;0;0;0;0;0;290;179;111;153;60;93;215;141;74;205;139;66;48;35;13;50;33;17;11;7;4;96;64;32;10;2;8;3;0;3;2;0;2;1;0;1;4;2;2;228;98;130;30;2;3;3;29600;Pirla;1504;106;443;239;204;0;0;0;0;0;0;1;1;0;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;1;2;2;2;2;2;2;1;2;T;0;;1;1;0;0;0;0;3;1;1;0;2;3;2;3;2;0;3;0;2;2;0;2;0;3;0;3;2;0;3;0;1;0;3;1;1;1;2;2;2;QUEPEM;12;1;1;1;2;2;1;N;;1;94098;75734;CASHEW NUTS;COUNTRY LIQUOR;;0.0;0.0;0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;595.04;582.38;326.42
