SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;CENSUS_COD;STATE;DISTRICT;SUB_DIST;TOWN_VILL;WARD;EB;LEVEL;NAME_1;TRU;No_HH;TOT_P;TOT_M;TOT_F;P_06;M_06;F_06;P_SC;M_SC;F_SC;P_ST;M_ST;F_ST;P_LIT;M_LIT;F_LIT;P_ILL;M_ILL;F_ILL;TOT_WORK_P;TOT_WORK_M;TOT_WORK_F;MAINWORK_P;MAINWORK_M;MAINWORK_F;MAIN_CL_P;MAIN_CL_M;MAIN_CL_F;MAIN_AL_P;MAIN_AL_M;MAIN_AL_F;MAIN_HH_P;MAIN_HH_M;MAIN_HH_F;MAIN_OT_P;MAIN_OT_M;MAIN_OT_F;MARGWORK_P;MARGWORK_M;MARGWORK_F;MARG_CL_P;MARG_CL_M;MARG_CL_F;MARG_AL_P;MARG_AL_M;MARG_AL_F;MARG_HH_P;MARG_HH_M;MARG_HH_F;MARG_OT_P;MARG_OT_M;MARG_OT_F;NON_WORK_P;NON_WORK_M;NON_WORK_F;ST_CODE;DIST_CODE;THSIL_CODE;BLOCK_CODE;V_CT_CODE;VILL_NAME;AREA;T_HH;T_P;T_M;T_F;SC_P;SC_M;SC_F;ST_P;ST_M;ST_F;EDU_FAC;P_SCH;RANG_P_SCH;M_SCH;RANG_M_SCH;S_SCH;S_S_SCH;COLLEGE;RANG_COLL;IND_SCH;TR_SCH;ADLT_LT_CT;OTH_SCH;MEDI_FAC;ALL_HOSP;RANG_ALL;AYU_HOSP;UN_HOSP;HOM_HOSP;ALL_DISP;AYU_DISP;UN_DISP;HOM_DISP;MCW_CNTR;RANG_MCW;M_HOME;CWC;H_CNTR;PH_CNTR;RANG_PHC;PHS_CNT;FWC_CNTR;TB_CLN;N_HOME;RMP;SMP;CHW;OTH_CNTR;DRNK_WAT_F;RANG_WAT_F;TAP;WELL;TANK;TUBEWELL;HANDPUMP;RIVER;CANAL;LAKE;SPRING;OTHER;SOU_SUMM;RANG_SS;SS_CODE;P_T_FAC;POST_OFF;RANG_PO;TELE_OFF;POST_TELE;PHONE;RANG_PHONE;COMM_FAC;BS_FAC;RANG_BS;RS_FAC;RANG_RS;NW_FAC;RANG_NW;BANK_FAC;COMM_BANK;RANG_COMM;COOP_BANK;RANG_COOP;CRSOC_FAC;AC_SOC;RANG_ACS;NAC_SOC;RANG_NAC;OTHER_SOC;RANG_OTH;RC_FAC;C_V_HALL;RANG_CV;SP_CL_FAC;RANG_SPCL;ST_AU_FAC;RANG_STAU;APP_PR;APP_MR;APP_FP;APP_NAVRIV;APP_NAVCAN;APP_NW;NEAR_TOWN;DIST_TOWN;POWER_SUPL;POWER_DOM;POWER_AGR;POWER_OTH;POWER_ALL;PAP_MAG;NEWS_PAP;MAGAZINE;A_INCEXP;TOT_INC;TOT_EXP;MAN_COMM1;MAN_COMM2;MAN_COMM3;LAND_FORES;CANAL_GOVT;CANAL_PVT;WELL_WO_EL;WELL_W_EL;TW_WO_EL;TW_W_EL;TANK_IRR;RIVER_IRR;LAKE_IRR;W_FALL;OTH_IRR;TOT_IRR;UN_IRR;CULT_WASTE;AREA_NA_CU
16;02;0002;00030200;1602000200030200;HARIPUR;260970;1602000200030000.0;16;2;2;30200;0;0;VILLAGE;Haripur;Rural;142;694;338;356;120;53;67;0;0;0;693;337;356;313;208;105;381;130;251;375;183;192;308;161;147;131;71;60;172;85;87;0;0;0;5;5;0;67;22;45;33;11;22;34;11;23;0;0;0;0;0;0;319;155;164;16;2;2;2;30200;Haripur;984;142;694;338;356;0;0;0;693;337;356;1;2;0;1;0;0;0;0;3;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;1;1;1;TW;0;TW;2;0;1;0;0;0;1;2;0;1;0;3;0;3;2;0;1;0;3;2;0;3;0;3;0;3;2;0;3;0;3;0;3;1;1;0;0;0;0;Amarpur;26;1;0;0;0;1;1;N;M;1;270000;270000;Handloom;Cane Goods;Bamboo Goods;806.45;0.0;0.0;0.0;0;0.0;0.0;0;4.05;0.0;0;0.0;4.05;81.02;85.21;7.62
16;02;0002;00030300;1602000200030300;AMPICHHARA;260971;1602000200030000.0;16;2;2;30300;0;0;VILLAGE;Ampichhara;Rural;129;674;332;342;115;53;62;0;0;0;674;332;342;231;183;48;443;149;294;389;197;192;388;197;191;211;109;102;177;88;89;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;285;135;150;16;2;2;2;30300;Ampichhara;532;129;674;332;342;0;0;0;674;332;342;1;2;0;0;2;0;0;0;3;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;R;0;;2;0;2;0;0;0;2;2;0;2;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;2;2;0;2;0;3;0;3;1;1;0;0;0;0;Amarpur;32;1;1;0;0;0;1;N;;1;414000;414000;Cane Goods;Bamboo Sticks;Pottery;483.82;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;12.87;31.74;3.64
16;02;0002;00030400;1602000200030400;GAMAICHHARA;260972;1602000200030000.0;16;2;2;30400;0;0;VILLAGE;Gamaichhara;Rural;450;2365;1171;1194;406;212;194;0;0;0;2365;1171;1194;863;517;346;1502;654;848;1294;622;672;1069;536;533;609;311;298;437;211;226;11;7;4;12;7;5;225;86;139;123;47;76;86;28;58;7;4;3;9;7;2;1071;549;522;16;2;2;2;30400;Gamaichhara;1297;450;2365;1171;1194;0;0;0;2365;1171;1194;1;6;0;0;1;0;0;0;3;0;0;4;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;1;R;0;;2;0;1;0;0;0;1;2;0;1;0;3;0;3;2;0;1;0;3;2;0;3;0;3;0;3;2;0;1;0;3;0;3;1;1;0;0;0;0;Amarpur;29;2;0;0;0;0;2;;;1;120000;120000;Basketry;Cane Goods;Bamboo Goods;1123.55;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;68.69;68.69;58.85;18.76;27.02
16;02;0002;00030000;1602000200030000;BAISYAMANIPARA;260973;1602000200030000.0;16;2;2;30000;0;0;VILLAGE;Baisyamanipara;Rural;247;1361;679;682;216;107;109;0;0;0;1358;678;680;767;459;308;594;220;374;623;336;287;534;313;221;183;111;72;277;158;119;1;1;0;73;43;30;89;23;66;24;4;20;61;18;43;1;1;0;3;0;3;738;343;395;16;2;2;2;30000;Baisyamanipara;292;247;1361;679;682;0;0;0;1358;678;680;1;2;0;1;0;0;1;0;3;0;0;2;0;1;0;1;0;0;0;1;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;1;0;0;R;0;;1;0;1;0;0;8;0;2;0;1;0;3;0;3;2;0;1;0;3;2;0;3;0;3;0;3;2;0;1;0;3;0;3;1;1;0;0;0;0;Amarpur;26;1;1;1;0;0;2;;;1;85000;85000;Basketry;Cane Goods;Wooden Goods;102.57;0.0;0.0;0.0;0;0.0;0.0;0;51.55;0.0;0;0.0;51.55;98.66;12.98;26.18
16;02;0002;00030100;1602000200030100;AMPINAGAR;260974;1602000200030000.0;16;2;2;30100;0;0;VILLAGE;Ampinagar;Rural;897;3988;2121;1867;445;207;238;720;382;338;1232;618;614;2827;1670;1157;1161;451;710;1479;1167;312;1366;1111;255;248;184;64;348;237;111;37;35;2;733;655;78;113;56;57;11;3;8;40;8;32;5;5;0;57;40;17;2509;954;1555;16;2;2;2;30100;Ampinagar;996;897;3988;2121;1867;720;382;338;1232;618;614;1;6;0;1;0;1;1;0;3;0;0;2;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0;R;0;;1;1;0;0;0;1;0;1;1;0;0;3;0;3;1;1;0;0;3;2;0;3;0;3;0;3;1;1;0;0;3;0;3;1;1;0;0;0;0;Amarpur;24;1;0;0;0;1;1;N;;1;580000;580000;Bamboo Goods;Cane Goods;Basketry;379.14;0.0;0.0;0.0;0;0.0;0.0;0;143.83;0.0;0;0.0;143.83;351.09;24.61;97.02
16;02;0002;00030500;1602000200030500;MELCHHI;260975;1602000200030000.0;16;2;2;30500;0;0;VILLAGE;Melchhi;Rural;274;1388;679;709;162;80;82;0;0;0;1320;640;680;650;382;268;738;297;441;775;390;385;633;343;290;204;111;93;373;196;177;0;0;0;56;36;20;142;47;95;55;24;31;73;18;55;1;0;1;13;5;8;613;289;324;16;2;2;2;30500;Melchhi;911;274;1388;679;709;0;0;0;1320;640;680;1;1;0;1;0;1;0;0;3;0;0;3;0;1;1;0;0;0;0;1;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;1;R;0;;2;0;1;0;0;0;1;1;1;0;0;3;0;3;2;0;1;0;3;2;0;3;0;3;0;3;2;0;1;0;3;0;3;1;1;0;0;0;0;Amarpur;20;1;1;1;0;0;2;;;1;65000;65000;Basketry;Cane Products;Bamboo Products;602.9;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;104.39;104.39;122.93;49.6;31.07
16;02;0002;00030800;1602000200030800;EK-JANCHHARA;260976;1602000200030000.0;16;2;2;30800;0;0;VILLAGE;Ek-janchhara;Rural;290;1567;790;777;296;156;140;0;0;0;1482;746;736;292;201;91;1275;589;686;970;467;503;879;435;444;863;422;441;1;1;0;5;4;1;10;8;2;91;32;59;81;29;52;10;3;7;0;0;0;0;0;0;597;323;274;16;2;2;2;30800;Ek-janchhara;1699;290;1567;790;777;0;0;0;1482;746;736;1;2;0;0;1;0;0;0;3;0;0;1;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;1;0;1;R;0;;2;0;1;0;0;0;2;2;0;2;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;2;0;3;0;3;1;1;0;0;0;0;Amarpur;14;1;1;0;0;0;2;;;1;200000;140568;Bamboo Goods;Cane Goods;Handloom;1421.24;0.0;0.0;0.0;0;0.0;0.0;0;4.05;0.0;0;0.0;4.05;57.13;6.31;210.46
16;02;0002;00030600;1602000200030600;UTTAR CHHANGONG;260977;1602000200030000.0;16;2;2;30600;0;0;VILLAGE;Uttar Chhangong;Rural;120;585;303;282;83;53;30;0;0;0;585;303;282;211;121;90;374;182;192;267;146;121;210;122;88;146;88;58;55;27;28;0;0;0;9;7;2;57;24;33;11;6;5;31;10;21;0;0;0;15;8;7;318;157;161;16;2;2;2;30600;Uttar Chhangong;218;120;585;303;282;0;0;0;585;303;282;1;1;0;0;2;0;0;0;3;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;R;0;;2;0;1;0;0;0;2;2;0;2;0;3;0;3;2;0;2;0;3;2;0;3;0;3;0;3;2;0;2;0;3;0;3;0;1;0;0;0;0;Amarpur;13;2;0;0;0;0;2;;;1;160000;160000;Pottery;Ice Cream;Bamboo Goods;129.23;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;17.58;17.58;28.89;11.06;30.96
16;02;0002;00030700;1602000200030700;CHENCHUA;260978;1602000200030000.0;16;2;2;30700;0;0;VILLAGE;Chenchua;Rural;341;1823;972;851;241;125;116;0;0;0;1728;882;846;823;569;254;1000;403;597;1019;547;472;752;505;247;308;222;86;290;157;133;8;4;4;146;122;24;267;42;225;147;15;132;60;17;43;43;2;41;17;8;9;804;425;379;16;2;2;2;30700;Chenchua;1257;341;1823;972;851;0;0;0;1728;882;846;1;2;0;1;0;0;0;0;3;0;0;2;0;1;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;1;1;R;0;;1;1;0;0;0;0;2;1;1;0;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;2;0;3;0;3;1;1;0;0;0;0;Amarpur;14;1;1;1;0;0;1;N;;1;300000;176905;Basketry;Pottery;Handloom;968.77;0.0;0.0;0.0;0;0.0;0.0;0;10.12;0.0;0;0.0;10.12;136.61;5.02;136.7
16;02;0002;00031000;1602000200031000;PURBA SARBANG;260979;1602000200030000.0;16;2;2;31000;0;0;VILLAGE;Purba Sarbang;Rural;175;897;444;453;155;71;84;0;0;0;896;443;453;328;255;73;569;189;380;409;206;203;408;205;203;100;48;52;298;148;150;2;1;1;8;8;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;488;238;250;16;2;2;2;31000;Purba Sarbang;1105;175;897;444;453;0;0;0;896;443;453;1;2;0;0;1;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;TW;0;TW;2;0;1;0;0;0;2;2;0;2;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;2;0;2;0;3;1;1;0;0;0;0;Amarpur;15;1;1;0;0;0;2;;;1;0;122174;Cane Goods;Bamboo Goods;Handloom;692.8;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;20.24;20.24;108.12;222.74;60.7
