SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;CENSUS_COD;STATE;DISTRICT;SUB_DIST;TOWN_VILL;WARD;EB;LEVEL;NAME_1;TRU;No_HH;TOT_P;TOT_M;TOT_F;P_06;M_06;F_06;P_SC;M_SC;F_SC;P_ST;M_ST;F_ST;P_LIT;M_LIT;F_LIT;P_ILL;M_ILL;F_ILL;TOT_WORK_P;TOT_WORK_M;TOT_WORK_F;MAINWORK_P;MAINWORK_M;MAINWORK_F;MAIN_CL_P;MAIN_CL_M;MAIN_CL_F;MAIN_AL_P;MAIN_AL_M;MAIN_AL_F;MAIN_HH_P;MAIN_HH_M;MAIN_HH_F;MAIN_OT_P;MAIN_OT_M;MAIN_OT_F;MARGWORK_P;MARGWORK_M;MARGWORK_F;MARG_CL_P;MARG_CL_M;MARG_CL_F;MARG_AL_P;MARG_AL_M;MARG_AL_F;MARG_HH_P;MARG_HH_M;MARG_HH_F;MARG_OT_P;MARG_OT_M;MARG_OT_F;NON_WORK_P;NON_WORK_M;NON_WORK_F;ST_CODE;DIST_CODE;THSIL_CODE;BLOCK_CODE;V_CT_CODE;VILL_NAME;AREA;T_HH;T_P;T_M;T_F;SC_P;SC_M;SC_F;ST_P;ST_M;ST_F;EDU_FAC;P_SCH;RANG_P_SCH;M_SCH;RANG_M_SCH;S_SCH;S_S_SCH;COLLEGE;RANG_COLL;IND_SCH;TR_SCH;ADLT_LT_CT;OTH_SCH;MEDI_FAC;ALL_HOSP;RANG_ALL;AYU_HOSP;UN_HOSP;HOM_HOSP;ALL_DISP;AYU_DISP;UN_DISP;HOM_DISP;MCW_CNTR;RANG_MCW;M_HOME;CWC;H_CNTR;PH_CNTR;RANG_PHC;PHS_CNT;FWC_CNTR;TB_CLN;N_HOME;RMP;SMP;CHW;OTH_CNTR;DRNK_WAT_F;RANG_WAT_F;TAP;WELL;TANK;TUBEWELL;HANDPUMP;RIVER;CANAL;LAKE;SPRING;OTHER;SOU_SUMM;RANG_SS;SS_CODE;P_T_FAC;POST_OFF;RANG_PO;TELE_OFF;POST_TELE;PHONE;RANG_PHONE;COMM_FAC;BS_FAC;RANG_BS;RS_FAC;RANG_RS;NW_FAC;RANG_NW;BANK_FAC;COMM_BANK;RANG_COMM;COOP_BANK;RANG_COOP;CRSOC_FAC;AC_SOC;RANG_ACS;NAC_SOC;RANG_NAC;OTHER_SOC;RANG_OTH;RC_FAC;C_V_HALL;RANG_CV;SP_CL_FAC;RANG_SPCL;ST_AU_FAC;RANG_STAU;APP_PR;APP_MR;APP_FP;APP_NAVRIV;APP_NAVCAN;APP_NW;NEAR_TOWN;DIST_TOWN;POWER_SUPL;POWER_DOM;POWER_AGR;POWER_OTH;POWER_ALL;PAP_MAG;NEWS_PAP;MAGAZINE;A_INCEXP;TOT_INC;TOT_EXP;MAN_COMM1;MAN_COMM2;MAN_COMM3;LAND_FORES;CANAL_GOVT;CANAL_PVT;WELL_WO_EL;WELL_W_EL;TW_WO_EL;TW_W_EL;TANK_IRR;RIVER_IRR;LAKE_IRR;W_FALL;OTH_IRR;TOT_IRR;UN_IRR;CULT_WASTE;AREA_NA_CU
11;04;0003;00044700;1104000300044700;TARPIN;258964;1104000300040000.0;11;4;3;44700;0;0;VILLAGE;Tarpin;Rural;279;1481;771;710;220;111;109;68;31;37;7;5;2;846;495;351;635;276;359;916;482;434;517;372;145;214;147;67;72;49;23;4;3;1;227;173;54;399;110;289;222;57;165;152;41;111;0;0;0;25;12;13;565;289;276;11;4;3;3;44700;Tarpin;435;279;1481;771;710;68;31;37;7;5;2;1;2;0;1;0;1;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;3;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;0;2;0;0;21;0;1;1;0;0;3;0;3;2;0;2;0;3;2;0;2;0;2;0;3;2;0;2;0;3;0;3;1;2;1;2;2;2;Ranpok;17;1;1;0;0;0;2;;;2;0;0;;;;0.0;29.66;0;0;0;0;0;0;0;0;0;0;29.66;169.56;86.95;149.14
11;04;0003;00044600;1104000300044600;MULUKEY;258965;1104000300040000.0;11;4;3;44600;0;0;VILLAGE;Mulukey;Rural;127;665;329;336;108;45;63;0;0;0;15;5;10;311;176;135;354;153;201;480;252;228;303;167;136;280;154;126;2;1;1;9;2;7;12;10;2;177;85;92;176;85;91;0;0;0;1;0;1;0;0;0;185;77;108;11;4;3;3;44600;Mulukey;245;127;665;329;336;0;0;0;15;5;10;1;1;0;0;1;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;2;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;2;0;1;0;0;0;1;1;1;0;0;3;0;3;2;0;2;0;3;1;1;0;0;2;0;3;2;0;2;0;3;0;3;1;1;1;2;2;2;Rangpo;26;1;1;0;0;0;2;;;2;0;0;;;;0.0;42.4;0;0;0;0;0;0;0;0;0;0;42.4;83.03;41.46;77.63
11;04;0003;00044800;1104000300044800;RHENAK;258966;1104000300040000.0;11;4;3;44800;0;0;VILLAGE;Rhenak;Rural;1517;5201;2914;2287;519;263;256;563;269;294;481;221;260;3684;2275;1409;1517;639;878;2488;1793;695;2018;1628;390;297;179;118;93;66;27;113;94;19;1515;1289;226;470;165;305;97;30;67;159;45;114;53;8;45;161;82;79;2713;1121;1592;11;4;3;3;44800;Rhenak;400;1517;5201;2914;2287;563;269;294;481;221;260;1;5;0;0;1;0;0;0;3;0;0;0;1;1;0;3;0;0;0;0;0;0;0;0;3;0;4;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;1;1;163;0;1;1;0;0;3;0;3;1;2;0;0;3;1;1;0;2;0;0;3;1;1;0;0;3;0;3;1;2;1;2;2;2;Rangpo;19;1;0;0;0;1;1;N;M;2;0;0;;;;0.0;59.16;0;0;0;0;0;0;0;0;0;0;59.16;116.29;126.64;97.61
11;04;0003;00044500;1104000300044500;SUDUNGLAKHA;258967;1104000300040000.0;11;4;3;44500;0;0;VILLAGE;Sudunglakha;Rural;163;841;411;430;126;60;66;17;7;10;26;13;13;497;268;229;344;143;201;613;311;302;191;144;47;92;70;22;37;23;14;9;8;1;53;43;10;422;167;255;73;30;43;197;76;121;105;36;69;47;25;22;228;100;128;11;4;3;3;44500;Sudunglakha;258;163;841;411;430;17;7;10;26;13;13;1;2;0;1;0;1;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;1;0;0;2;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;2;0;1;1;0;0;3;0;3;2;0;2;0;3;1;1;0;0;1;0;3;2;0;2;0;3;0;3;1;1;1;2;2;2;Rangpo;28;1;1;0;0;0;2;;;2;0;0;;;;0.0;37.7;0;0;0;0;0;0;0;0;0;0;37.7;91.49;81.68;47.22
11;04;0003;00044900;1104000300044900;ARITAR;258968;1104000300040000.0;11;4;3;44900;0;0;VILLAGE;Aritar;Rural;553;2828;1433;1395;338;178;160;160;85;75;461;258;203;1756;969;787;1072;464;608;1583;859;724;986;655;331;501;321;180;98;48;50;7;7;0;380;279;101;597;204;393;377;140;237;79;22;57;3;0;3;138;42;96;1245;574;671;11;4;3;3;44900;Aritar;397;553;2828;1433;1395;160;85;75;461;258;203;1;11;0;4;0;2;1;0;3;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;3;0;3;0;0;2;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;33;0;2;0;2;0;3;0;3;2;0;2;0;3;1;0;2;1;0;0;3;2;0;2;0;3;0;3;1;2;1;2;2;2;Rangpo;29;1;0;0;0;1;1;N;M;2;0;0;;;;0.0;235.22;0;0;0;0;0;0;0;0;0;0;235.22;225.81;179.2;57.17
11;04;0003;00044400;1104000300044400;DHOLEPCHEN;258969;1104000300040000.0;11;4;3;44400;0;0;VILLAGE;Dholepchen;Rural;406;2027;1051;976;193;103;90;58;26;32;110;57;53;1351;748;603;676;303;373;1402;730;672;996;590;406;800;457;343;21;11;10;27;10;17;148;112;36;406;140;266;392;135;257;2;0;2;5;0;5;7;5;2;625;321;304;11;4;3;3;44400;Dholepchen;599;406;2027;1051;976;58;26;32;110;57;53;1;4;0;1;0;1;0;0;3;0;0;0;1;1;0;3;0;0;0;0;0;0;0;0;3;0;3;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;2;0;0;0;16;0;1;1;0;0;3;0;3;2;0;2;0;3;1;0;1;1;0;0;3;2;0;2;0;3;0;3;1;1;1;2;2;2;Rangpo;31;1;0;0;0;1;2;;;2;0;0;;;;0.0;136.11;0;0;0;0;0;0;0;0;0;0;136.11;282.03;80.22;100.59
11;04;0003;00044300;1104000300044300;CHUJACHEN;258970;1104000300040000.0;11;4;3;44300;0;0;VILLAGE;Chujachen;Rural;816;3805;2009;1796;525;278;247;216;111;105;450;233;217;2201;1284;917;1604;725;879;2003;1204;799;1335;1010;325;295;241;54;214;147;67;89;70;19;737;552;185;668;194;474;280;88;192;261;59;202;23;8;15;104;39;65;1802;805;997;11;4;3;3;44300;Chujachen;777;816;3805;2009;1796;216;111;105;450;233;217;1;6;0;2;0;1;1;0;3;0;0;0;1;1;0;3;0;0;0;0;0;0;0;0;3;0;3;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;2;0;0;0;92;0;1;1;0;0;3;0;3;1;2;0;0;3;1;1;0;2;0;0;3;1;2;0;0;3;0;3;1;1;1;2;2;2;Rangpo;38;1;0;0;0;1;1;N;M;2;0;0;;;;0.0;66.28;0;0;0;0;0;0;0;0;0;0;66.28;480.07;198.68;32.11
11;04;0003;00043900;1104000300043900;SUBANEDARA;258971;1104000300040000.0;11;4;3;43900;0;0;VILLAGE;Subanedara;Rural;284;1378;732;646;192;108;84;45;24;21;199;101;98;878;517;361;500;215;285;694;380;314;678;372;306;94;67;27;266;125;141;2;0;2;316;180;136;16;8;8;7;2;5;7;5;2;1;1;0;1;0;1;684;352;332;11;4;3;3;43900;Subanedara;550;284;1378;732;646;45;24;21;199;101;98;1;5;0;1;0;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;2;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;8;0;2;0;2;0;3;0;3;2;0;2;0;3;1;1;0;0;3;0;3;2;0;2;0;3;0;3;1;2;1;2;2;2;Rangpo;42;1;1;0;0;0;1;N;M;2;0;0;;;;0.0;9.0;0;0;0;0;0;0;0;0;0;0;9.0;225.71;104.09;211.54
11;04;0003;00044200;1104000300044200;CHANGEYLAKHA;258972;1104000300040000.0;11;4;3;44200;0;0;VILLAGE;Changeylakha;Rural;177;717;390;327;116;68;48;12;8;4;16;9;7;262;161;101;455;229;226;293;210;83;293;210;83;73;43;30;42;30;12;15;11;4;163;126;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424;180;244;11;4;3;3;44200;Changeylakha;195;177;717;390;327;12;8;4;16;9;7;1;2;0;0;1;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;0;1;0;0;12;0;1;1;0;0;3;0;3;2;0;1;0;3;2;0;1;0;1;0;3;2;0;1;0;3;0;3;1;2;1;2;2;2;Rangpo;37;1;1;0;0;0;1;N;M;2;0;0;;;;0.0;12.95;0;0;0;0;0;0;0;0;0;0;12.95;90.07;19.99;71.96
11;04;0003;00044100;1104000300044100;SOUTH RHEGOH;258973;1104000300040000.0;11;4;3;44100;0;0;VILLAGE;South Rhegoh;Rural;119;687;351;336;100;55;45;0;0;0;77;34;43;417;223;194;270;128;142;392;211;181;392;211;181;344;188;156;4;3;1;4;1;3;40;19;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295;140;155;11;4;3;3;44100;South Rhegoh;739;119;687;351;336;0;0;0;77;34;43;1;3;0;1;0;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;1;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;0;2;2;0;2;0;3;0;3;2;0;2;0;3;2;0;2;0;2;0;3;2;0;2;0;3;0;3;2;2;1;2;2;2;Rangpo;43;1;1;0;0;0;2;;;2;0;0;;;;0.0;9.74;0;0;0;0;0;0;0;0;0;0;9.74;461.26;96.09;171.7
11;04;0003;00044000;1104000300044000;NORTH RHEGOH;258974;1104000300040000.0;11;4;3;44000;0;0;VILLAGE;North Rhegoh;Rural;213;1148;597;551;215;118;97;11;7;4;187;98;89;570;329;241;578;268;310;582;310;272;579;309;270;503;269;234;5;2;3;27;11;16;44;27;17;3;1;2;0;0;0;2;1;1;1;0;1;0;0;0;566;287;279;11;4;3;3;44000;North Rhegoh;1506;213;1148;597;551;11;7;4;187;98;89;1;3;0;1;0;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;2;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;2;0;2;0;3;0;3;0;3;2;0;3;0;3;1;1;0;0;3;0;3;2;0;3;0;3;0;3;2;2;1;2;2;2;Rangpo;44;1;1;0;0;0;2;;;2;0;0;;;;0.0;1.54;0;0;0;0;0;0;0;0;0;0;1.54;851.27;3.75;649.6
11;04;0003;00043800;1104000300043800;SINGANEYBAS;258975;1104000300040000.0;11;4;3;43800;0;0;VILLAGE;Singaneybas;Rural;10;52;27;25;5;2;3;0;0;0;20;11;9;23;14;9;29;13;16;37;20;17;33;20;13;31;18;13;1;1;0;1;1;0;0;0;0;4;0;4;4;0;4;0;0;0;0;0;0;0;0;0;15;7;8;11;4;3;3;43800;Singaneybas;532;10;52;27;25;0;0;0;20;11;9;2;0;2;0;3;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;2;0;3;0;0;0;3;2;0;3;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;3;0;3;0;3;2;2;1;2;2;2;Rangpo;69;1;1;0;0;0;2;;;2;0;0;;;;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0.0;186.79;35.88;309.21
11;04;0003;00043700;1104000300043700;PREMLAKHA;258976;1104000300040000.0;11;4;3;43700;0;0;VILLAGE;Premlakha;Rural;12;71;40;31;12;8;4;0;0;0;57;31;26;48;27;21;23;13;10;42;24;18;39;22;17;38;21;17;1;1;0;0;0;0;0;0;0;3;2;1;3;2;1;0;0;0;0;0;0;0;0;0;29;16;13;11;4;3;3;43700;Premlakha;329;12;71;40;31;0;0;0;57;31;26;1;1;0;0;2;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;2;0;2;0;0;0;3;2;0;3;0;3;0;3;2;0;3;0;3;2;0;3;0;2;0;3;2;0;2;0;3;0;3;2;2;1;2;2;2;Rangpo;67;1;1;0;0;0;2;;;2;0;0;;;;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0.0;59.08;100.14;170.27
11;04;0003;00043600;1104000300043600;PHADAMCHEN;258977;1104000300040000.0;11;4;3;43600;0;0;VILLAGE;Phadamchen;Rural;393;1024;621;403;89;49;40;40;15;25;455;228;227;695;478;217;329;143;186;589;425;164;553;417;136;109;52;57;89;43;46;11;8;3;344;314;30;36;8;28;5;1;4;4;0;4;0;0;0;27;7;20;435;196;239;11;4;3;3;43600;Phadamchen;437;393;1024;621;403;40;15;25;455;228;227;1;3;0;1;0;1;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;0;3;2;0;3;0;3;0;3;2;0;3;0;3;1;0;3;1;0;0;3;1;1;0;0;3;0;3;1;2;1;2;2;2;Rangpo;55;1;0;0;0;1;2;;;2;0;0;;;;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0.0;66.1;203.1;167.66
11;04;0003;00043600;1104000300043600;PHADAMCHEN;258978;1104000300040000.0;11;4;3;43600;0;0;VILLAGE;Phadamchen;Rural;393;1024;621;403;89;49;40;40;15;25;455;228;227;695;478;217;329;143;186;589;425;164;553;417;136;109;52;57;89;43;46;11;8;3;344;314;30;36;8;28;5;1;4;4;0;4;0;0;0;27;7;20;435;196;239;11;4;3;3;43600;Phadamchen;437;393;1024;621;403;40;15;25;455;228;227;1;3;0;1;0;1;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;0;3;2;0;3;0;3;0;3;2;0;3;0;3;1;0;3;1;0;0;3;1;1;0;0;3;0;3;1;2;1;2;2;2;Rangpo;55;1;0;0;0;1;2;;;2;0;0;;;;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0.0;66.1;203.1;167.66
11;04;0003;00043500;1104000300043500;LINGTAM;258979;1104000300040000.0;11;4;3;43500;0;0;VILLAGE;Lingtam;Rural;201;1051;537;514;158;83;75;40;16;24;347;166;181;556;316;240;495;221;274;600;325;275;360;246;114;112;70;42;146;102;44;11;8;3;91;66;25;240;79;161;77;15;62;120;49;71;7;1;6;36;14;22;451;212;239;11;4;3;3;43500;Lingtam;654;201;1051;537;514;40;16;24;347;166;181;1;2;0;0;1;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;1;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;0;3;2;0;3;0;3;0;3;2;0;3;0;3;1;1;0;0;3;0;3;1;2;0;0;3;0;3;1;2;1;2;2;2;Rangpo;43;1;0;0;0;1;2;;;2;0;0;;;;0.0;0.76;0;0;0;0;0;0;0;0;0;0;0.76;292.41;231.3;129.89
11;04;0003;00043400;1104000300043400;LAMATEN;258980;1104000300040000.0;11;4;3;43400;0;0;VILLAGE;Lamaten;Rural;113;608;309;299;90;43;47;13;7;6;270;126;144;363;210;153;245;99;146;385;209;176;302;174;128;202;123;79;14;12;2;3;3;0;83;36;47;83;35;48;49;23;26;2;1;1;0;0;0;32;11;21;223;100;123;11;4;3;3;43400;Lamaten;648;113;608;309;299;13;7;6;270;126;144;1;2;0;0;1;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;1;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;2;0;1;0;0;0;3;2;0;3;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;3;0;3;0;3;2;1;1;2;2;2;Rangpo;51;1;1;0;0;0;2;;;2;0;0;;;;0.0;16.08;0;0;0;0;0;0;0;0;0;0;16.08;514.09;101.88;16.21
11;04;0003;00043300;1104000300043300;ROLEP;258981;1104000300040000.0;11;4;3;43300;0;0;VILLAGE;Rolep;Rural;124;682;348;334;125;61;64;0;0;0;45;23;22;180;102;78;502;246;256;342;189;153;46;37;9;12;9;3;5;2;3;1;1;0;28;25;3;296;152;144;110;53;57;168;85;83;1;0;1;17;14;3;340;159;181;11;4;3;3;43300;Rolep;725;124;682;348;334;0;0;0;45;23;22;1;1;0;1;0;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;1;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;0;3;2;0;3;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;3;2;0;3;0;3;0;3;2;1;1;2;2;2;Rangpo;55;1;1;0;0;0;2;;;2;0;0;;;;0.0;6.14;0;0;0;0;0;0;0;0;0;0;6.14;467.39;60.01;191.44
11;04;0002;00041200;1104000200041200;KAMAREY BHASMEY;258983;1104000200040000.0;11;4;2;41200;0;0;VILLAGE;Kamarey Bhasmey;Rural;260;1589;832;757;271;136;135;260;133;127;36;18;18;823;492;331;766;340;426;924;507;417;522;393;129;386;274;112;40;33;7;8;8;0;88;78;10;402;114;288;324;90;234;68;19;49;1;0;1;9;5;4;665;325;340;11;4;2;2;41200;Kamarey Bhasmey;687;260;1589;832;757;260;133;127;36;18;18;1;3;0;0;1;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;0;2;2;0;1;0;3;0;3;2;0;3;0;3;2;0;3;0;3;0;1;2;0;3;0;3;0;3;1;1;1;2;2;2;Rangpo;18;1;1;0;0;0;2;;;2;0;0;;;;0.0;68.5;0;0;0;0;0;0;0;0;0;0;68.5;255.19;301.85;61.63
11;04;0001;00034600;1104000100034600;MARTAM;258984;1104000100030000.0;11;4;1;34600;0;0;VILLAGE;Martam;Rural;699;3528;1863;1665;537;283;254;235;135;100;920;467;453;2072;1171;901;1456;692;764;1503;948;555;1007;762;245;383;278;105;86;74;12;30;18;12;508;392;116;496;186;310;83;40;43;92;36;56;14;5;9;307;105;202;2025;915;1110;11;4;1;1;34600;Martam;1013;699;3528;1863;1665;235;135;100;920;467;453;1;5;0;2;0;1;0;0;3;0;0;0;1;1;0;3;0;0;0;0;0;0;0;0;3;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;2;0;0;0;33;0;1;1;0;0;3;0;3;2;0;3;0;3;1;0;2;1;0;0;3;2;0;3;0;3;0;3;1;2;1;2;2;2;Gangtok;30;1;0;0;0;1;1;N;M;2;0;0;;;;0.0;182.32;0;0;0;0;0;0;0;0;0;0;182.32;471.32;302.74;57.08
11;04;0001;00035300;1104000100035300;CHUBA;258985;1104000100040000.0;11;4;1;35300;0;0;VILLAGE;Chuba;Rural;211;1119;612;507;178;105;73;48;29;19;144;90;54;685;409;276;434;203;231;696;380;316;354;256;98;119;77;42;99;76;23;3;1;2;133;102;31;342;124;218;198;78;120;108;29;79;0;0;0;36;17;19;423;232;191;11;4;1;1;35300;Chuba;526;211;1119;612;507;48;29;19;144;90;54;1;3;0;1;0;1;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;1;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;10;0;1;1;0;0;3;0;3;2;0;2;0;3;2;0;2;0;2;0;3;2;0;2;0;3;0;3;1;2;1;2;2;2;Singtam;10;1;1;0;0;0;1;N;;2;0;0;;;;0.0;22.39;0;0;0;0;0;0;0;0;0;0;22.39;260.4;175.58;68.08
11;04;0001;00035600;1104000100035600;NAMIN;258986;1104000100040000.0;11;4;1;35600;0;0;VILLAGE;Namin;Rural;46;250;121;129;41;25;16;26;11;15;35;15;20;126;68;58;124;53;71;123;63;60;92;61;31;65;47;18;1;1;0;0;0;0;26;13;13;31;2;29;3;1;2;4;0;4;12;0;12;12;1;11;127;58;69;11;4;1;1;35600;Namin;97;46;250;121;129;26;11;15;35;15;20;2;0;1;0;1;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;1;0;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;0;2;0;0;1;0;1;1;0;0;3;0;3;2;0;2;0;3;2;0;3;0;3;0;2;2;0;2;0;3;0;3;1;2;1;2;2;2;Gangtok;20;1;1;0;0;0;2;;;2;0;0;;;;0.0;14.72;0;0;0;0;0;0;0;0;0;0;14.72;35.9;17.56;28.77
11;04;0001;00035500;1104000100035500;TUMLABUNG;258987;1104000100040000.0;11;4;1;35500;0;0;VILLAGE;Tumlabung;Rural;61;318;163;155;64;38;26;41;18;23;55;26;29;187;106;81;131;57;74;237;117;120;150;81;69;128;61;67;4;3;1;1;1;0;17;16;1;87;36;51;87;36;51;0;0;0;0;0;0;0;0;0;81;46;35;11;4;1;1;35500;Tumlabung;68;61;318;163;155;41;18;23;55;26;29;1;1;0;1;0;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;1;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;0;1;0;0;4;0;2;0;1;0;3;0;3;2;0;2;0;3;2;0;1;0;1;0;3;2;0;1;0;3;0;3;2;2;1;2;2;2;Gangtok;17;1;1;0;0;0;1;N;;2;0;0;;;;0.0;14.79;0;0;0;0;0;0;0;0;0;0;14.79;32.95;7.61;12.27
11;04;0001;00035400;1104000100035400;NAMLI;258988;1104000100040000.0;11;4;1;35400;0;0;VILLAGE;Namli;Rural;171;927;492;435;142;84;58;65;34;31;6;2;4;594;344;250;333;148;185;593;310;283;362;245;117;178;108;70;8;5;3;4;2;2;172;130;42;231;65;166;208;56;152;17;7;10;1;0;1;5;2;3;334;182;152;11;4;1;1;35400;Namli;150;171;927;492;435;65;34;31;6;2;4;2;0;1;0;1;0;0;0;3;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;0;2;0;0;26;0;1;1;0;0;3;0;3;2;0;2;0;3;2;0;2;0;2;0;3;2;0;2;0;3;0;3;1;2;1;2;2;2;Gangtok;16;1;1;0;0;0;1;N;;2;0;0;;;;0.0;47.15;0;0;0;0;0;0;0;0;0;0;47.15;16.26;71.51;15.18
11;04;0001;00035700;1104000100035700;SAMLIK-MARCHAK;258989;1104000100040000.0;11;4;1;35700;0;0;VILLAGE;Samlik-Marchak;Rural;390;1827;964;863;253;121;132;131;68;63;482;251;231;1081;619;462;746;345;401;815;527;288;679;451;228;234;114;120;2;1;1;18;14;4;425;322;103;136;76;60;29;17;12;20;10;10;45;14;31;42;35;7;1012;437;575;11;4;1;1;35700;Samlik-Marchak;380;390;1827;964;863;131;68;63;482;251;231;1;4;0;1;0;1;1;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;3;0;2;0;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;T;0;;1;1;0;0;0;56;0;1;1;0;0;3;0;3;2;0;1;0;3;2;0;1;0;1;0;3;2;0;1;0;3;0;3;1;2;1;2;2;2;Gangtok;15;1;0;0;0;1;1;N;M;2;0;0;;;;0.0;123.44;0;0;0;0;0;0;0;0;0;0;123.44;107.76;55.16;93.75
